Age_num,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
26,0.0009019265153555222,0.000891347891175234,0.0008808933428344313,0.0008705614150574881,0.0008603506696375869,0.0008502596852365265,0.0008402870571868647,0.0008304313972963954,0.0008206913336549045,0.0008110655104432067,0.0008015525877444091,0.0007921512413573997,0.000782860162612513,0.0007736780581893686,0.0007646036499368348,0.0007556356746951156,0.0007467728841199123,0.0007380140445086603,0.0007293579366287906,0.0007208033555480192,0.0007123491104666135,0.0007039940245516389,0.0006957369347731381,0.0006875766917422415,0.0006795121595511677,0.0006715422156151094
27,0.0009253042843376023,0.0009146344788907873,0.0009040877083744262,0.0008936625540565495,0.0008833576135647704,0.0008731715006976436,0.0008631028452381945,0.0008531502927696013,0.0008433125044930006,0.0008335881570473946,0.0008239759423316356,0.0008144745673284614,0.0008050827539305642,0.0007957992387686578,0.0007866227730415336,0.0007775521223480749,0.0007685860665212058,0.0007597233994637581,0.0007509629289862284,0.0007423034766464077,0.0007337438775908581,0.000725282980398222,0.0007169196469243313,0.0007086527521491083,0.0007004811840252303,0.0006924038433285379
28,0.0009668212597870623,0.0009557934610650537,0.000944891448100673,0.0009341137861509376,0.000923459056837895,0.000912925857961954,0.0009025128033173563,0.0008922185225097419,0.0008820416607758024,0.0008719808788049922,0.0008620348525632652,0.0008522022731188304,0.0008424818464698938,0.0008328722933743577,0.0008233723491814745,0.0008139807636654086,0.000804696300860705,0.0007955177388996336,0.0007864438698513822,0.0007774734995630947,0.0007686054475027109,0.0007598385466036071,0.0007511716431110074,0.0007426035964301419,0.0007341332789761426,0.0007257595760256509
29,0.0009857667316497123,0.0009745272622745194,0.0009634159425596661,0.0009524313113743031,0.0009415719242470339,0.0009308363531759691,0.0009202231864409457,0.0009097310284178836,0.0008993584993952672,0.0008891042353927108,0.0008789668879815977,0.0008689451241077596,0.0008590376259161858,0.000849243090577723,0.0008395602301177555,0.0008299877712468344,0.000820524455193246,0.0008111690375374804,0.0008019202880485934,0.0007927769905224282,0.0007837379426216908,0.0007748019557178398,0.0007659678547347836,0.0007572344779943591,0.0007486006770635698,0.000740065316603571
30,0.0010163630801203292,0.0010046965702341464,0.000993163976519839,0.0009817637617960842,0.0009704944065263767,0.0009593544086164921,0.0009483422832142664,0.0009374565625116867,0.0009266957955492406,0.0009160585480225208,0.0009055434020910481,0.0008951489561892823,0.0008848738248398128,0.0008747166384686834,0.0008646760432228433,0.0008547507007896945,0.0008449392882187027,0.000835240497745066,0.0008256530366153988,0.0008161756269154223,0.0008068070053996327,0.0007975459233229184,0.0007883911462741207,0.000779341454011493,0.0007703956403000575,0.0007615525127508278
31,0.0010734328629240324,0.0010611879606454695,0.0010490827388602011,0.0010371156041998387,0.001025284981471925,0.0010135893134525919,0.001002027060681595,0.0009905967012596754,0.0009792967306482402,0.00096812566147132,0.0009570820233197981,0.0009461643625578605,0.0009353712421316605,0.0009247012413801643,0.000914152955848155,0.0009037249971013654,0.0008934159925437289,0.0008832245852367054,0.0008731494337206735,0.0008631892118383591,0.0008533426085602755,0.0008436083278121615,0.0008339850883043798,0.0008244716233632674,0.0008150666807644074,0.0008057690225678006
32,0.0011155605424933576,0.0011024994017929384,0.0010895911827761913,0.001076834095014403,0.0010642263690414523,0.00105176625610838,0.0010394520279408252,0.0010272819764993077,0.0010152544137423166,0.0010033676713921684,0.0009916201007036112,0.0009800100722351377,0.00096853597562297,0.000957196219357698,0.000945989230563529,0.000934913454780122,0.0009239673557469798,0.0009131494151903584,0.0009024581326126782,0.0008918920250843977,0.0008814496270383237,0.0008711294900663332,0.0008609301827184683,0.0008508502903043903,0.0008408884146971556,0.0008310431741392884
33,0.001171082118405431,0.0011572488992026,0.0011435790826770929,0.0011300707386610602,0.0011167219597864504,0.0011035308612156898,0.001090495580375546,0.0010776142766941324,0.0010648851313410227,0.0010523063469704325,0.001039876147467435,0.0010275927776971765,0.001015454503257048,0.0010034596102317986,0.0009916064049515186,0.0009798932137525084,0.0009683183827409454,0.0009568802775593683,0.0009455772831558939,0.0009344078035561862,0.0009233702616380928,0.0009124630989089696,0.0009016847752856108,0.0008910337688767988,0.0008805085757684106,0.0008701077098110669
34,0.0012137370889050373,0.001199076715635571,0.0011845934207023977,0.0011702850652283811,0.0011561495361712543,0.001142184746011565,0.0011283886324443952,0.0011147591580748008,0.001101294310116932,0.0010879921000967866,0.0010748505635585575,0.0010618677597745187,0.0010490417714584242,0.0010363707044823652,0.0010238526875970461,0.0010114858721554417,0.0009992684318397896,0.0009871985623918834,0.0009752744813466203,0.000963494427768769,0.0009518566619929172,0.0009403594653665594,0.0009290011399962879,0.0009177800084970504,0.0009066944137444348,0.0008957427186299475
35,0.0012859941883173168,0.0012702088216534032,0.0012546172177630537,0.0012392169982401635,0.0012240058138731722,0.0012089813442867038,0.0011941412975876064,0.001179483410015342,0.0011650054455966568,0.0011507051958045012,0.001136580479221131,0.0011226291412053451,0.0011088490535638084,0.0010952381142264067,0.0010817942469255927,0.0010685154008796586,0.0010553995504799048,0.001042444694981644,0.0010296488581990003,0.0010170100882034554,0.0010045264570260894,0.000992196060363484,0.0009800170172872315,0.00096798746995701,0.0009561055833371817,0.0009443695449168678
36,0.001355732139622814,0.0013387934905050092,0.0013220664745155724,0.0013055484474896269,0.0012892367982987529,0.001273128948438219,0.001257222351619385,0.0012415144933671895,0.001226002890622663,0.00121068509135042,0.0011955586741510403,0.0011806212478783057,0.0011658704512612114,0.001151303952530699,0.0011369194490510634,0.00112271466695595,0.001108687360788915,0.0010948353131484618,0.0010811563343375277,0.0010676482620173343,0.0010543089608655765,0.0010411363222388732,0.001028128263839437,0.0010152827293859142,0.001002597688288327,0.0009900711353270893
37,0.0014455331365268245,0.001427411843985436,0.0014095177210848347,0.0013918479200123958,0.0013743996286558458,0.0013571700701557278,0.0013401565024634646,0.0013233562179049698,0.0013067665427497256,0.0012903848367852653,0.0012742084928969884,0.0012582349366532437,0.001242461625895614,0.001226886050334337,0.001211505731148797,0.0011963182205930274,0.001181321101606155,0.0011665119874277317,0.0011518885212178846,0.0011374483756822315,0.0011231892527014957,0.0011091088829657655,0.0010952050256133388,0.001081475467874093,0.0010679180247173288,0.0010545305385040267
