Age_num,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
36,0.0017814606486669102,0.0017592029061800063,0.0017372232540909908,0.001715518217911408,0.0016940843665633918,0.0016729183118373027,0.0016520167078561162,0.0016313762505465262,0.0016109936771166332,0.001590865765540182,0.001570989334047226,0.0015513612406211578,0.0015319783825020357,0.001512837695696098,0.0014939361544914229,0.0014752707709796227,0.0014568385945835317,0.001438636711590782,0.001420662244693207,0.0014029123525320128,0.0013853842292486146,0.001368075104041101,0.0013509822407262255,0.0013341029373068834,0.0013174345255449848,0.0013009743705396629
37,0.001877168946770775,0.0018536366410944246,0.0018303993378532026,0.0018074533388783905,0.0017847949923617407,0.0017624206922742989,0.0017403268777925122,0.0017185100327315314,0.0016969666849856175,0.001675693405975563,0.0016546868101030407,0.001633943554211793,0.001613460337055575,0.0015932338987727688,0.0015732610203675822,0.0015535385231977533,0.0015340632684686752,0.0015148321567338642,0.0014958421274016884,0.0014770901582482827,0.0014585732649365615,0.0014402885005412815,0.0014222329550800307,0.001404403755050115,0.0013867980629712496,0.0013694130769339777
38,0.0019234992512223116,0.0018993066578299753,0.0018754183440336293,0.0018518304827912072,0.001828539295194836,0.0018055410498654203,0.0017828320623548685,0.0017604086945558095,0.001738267354118762,0.0017164044938766045,0.0016948166112763145,0.0016735002478178275,0.0016524519884999706,0.0016316684612733647,0.0016111463365001935,0.0015908823264207874,0.0015708731846268953,0.0015511157055416028,0.0015316067239057696,0.0015123431142709481,0.0014933217904986595,0.0014745397052659814,0.0014559938495773534,0.0014376812522825097,0.0014195989796004947,0.0014017441346496446
39,0.0020335030061263176,0.0020073468329731875,0.0019815270966937475,0.001956039469828877,0.0019308796805819171,0.0019060435121026936,0.0018815268017807725,0.0018573254405477833,0.00183343537218874,0.0018098525926621958,0.0017865731494291672,0.0017635931407906657,0.001740908715233773,0.0017185160707861066,0.0016964114543786093,0.0016745911612165132,0.0016530515341584178,0.0016317889631033303,0.001610799884385616,0.0015900807801777048,0.0015696281779005064,0.001549438649641384,0.0015295088115796392,0.0015098353234193616,0.0014904148878295983,0.0014712442498917009
40,0.002200615086810699,0.0021725916376396847,0.002144925049470011,0.0021176107779012506,0.0020906443364030656,0.002064021295578253,0.0020377372824352037,0.002011787979669601,0.0019861691249552895,0.0019608765102441506,0.0019359059810749183,0.0019112534358907733,0.0018869148253656428,0.0018628861517390786,0.0018391634681595972,0.0018157428780363836,0.0017926205343992562,0.0017697926392667839,0.0017472554430224348,0.001725005243798691,0.0017030383868689837,0.0016813512640473944,0.001659940313095977,0.0016388020171396514,0.001617932904088524,0.0015973295460675883
41,0.0022885993746715916,0.0022595716556286422,0.002230912113070475,0.0022026160771873864,0.00217467893739976,0.0021470961416068016,0.0021198631954448275,0.0020929756615549406,0.002066429158860005,0.0020402193618507974,0.0020143419998811915,0.0019887928564723107,0.0019635677686254756,0.0019386626261438972,0.001914073370962945,0.0018897959964889282,0.0018658265469462623,0.0018421611167329013,0.0018187958497839676,0.001795726938943429,0.001772950625343771,0.0017504631977935114,0.0017282609921725018,0.0017063403908348968,0.0016846978220196802,0.001663329759268693
42,0.002434517459121358,0.0024034368445931507,0.002372753025165277,0.0023424609350964653,0.00231255557331796,0.0022830320026078557,0.0022538853487760035,0.002225110799859292,0.0021967036053272236,0.0021686590752976317,0.002140972579762393,0.0021136395478230504,0.0020866554669361666,0.002060015882168341,0.002033716395460711,0.002007752664902861,0.0019821204040159977,0.001956815381045265,0.0019318334182611163,0.0019071703912695792,0.0018828222283313462,0.0018587849096895555,0.0018350544669061383,0.0018116269822066632,0.0017884985878335203,0.001765665465407379
43,0.0025935719371458564,0.0025605692398745733,0.00252798649549204,0.0024958183601796174,0.002464059558117716,0.002432704880620528,0.0024017491852817495,0.002371187395131203,0.0023410144978021586,0.0023112255447092778,0.0022818156502370113,0.0022527799909383087,0.0022241138047435437,0.0021958123901795025,0.0021678711055982966,0.0021402853684161015,0.002113050654361584,0.0020861624967338744,0.002059616485670008,0.0020334082674216608,0.0020075335436411084,0.001981988070676268,0.001956767658874696,0.0019318681718964608,0.0019072855260357548,0.0018830156895511254
44,0.0027426165398086763,0.0027076837596947886,0.00267319591933415,0.0026391473515172447,0.0026055324612179478,0.0025723457246741364,0.002539581688479996,0.0025072349686898784,0.002475300249933603,0.0024437722845430006,0.002412645891689585,0.0023819159565332307,0.0023515774293816566,0.0023216253248606556,0.0022920547210948635,0.0022628607588989686,0.0022340386409792387,0.0022055836311451987,0.002177491053531354,0.0021497562918288394,0.002122374788526833,0.0020953420441636554,0.0020686536165873894,0.0020423051202259216,0.002016292225366294,0.0019906106574432113
45,0.002872145569917751,0.002835758052526008,0.0027998315324582897,0.002764360169290512,0.0027293381965915542,0.0026947599209858134,0.0026606197212276778,0.0026269120472876837,0.0025936314194502895,0.002560772427423043,0.0025283297294570713,0.002496298051478676,0.002464672186231968,0.0024334469924323274,0.0024026173939306244,0.0023721783788879926,0.0023421249989610936,0.0023124523684976686,0.002283155663742314,0.002254230122052288,0.0022256710411232834,0.002197473778224979,0.0021696337494463034,0.0021421464289502357,0.0021150073482380724,0.002088212095422986
46,0.0030718524295736314,0.0030331974763990427,0.0029950289415792367,0.002957340704221639,0.0029201267204565207,0.0028833810224677733,0.002847097717535882,0.002811270987092941,0.002775895085789557,0.002740964340573496,0.0027064731497799355,0.002672415982233138,0.002638787376359456,0.002605581939311483,0.002572794346103231,0.0025404193387561914,0.0025084517254561375,0.0024768863797205412,0.002445718239576464,0.0024149423067487963,0.002384553645858708,0.002354547383632186,0.0023249187081185365,0.0022956628679187126,0.002266775171423358,0.0022382509860604393
47,0.003146643332843438,0.003106797698188911,0.0030674566248821726,0.0030286137237125585,0.002990262686375356,0.0029523972844472954,0.0029150113683750092,0.0028780988664763255,0.0028416537839541845,0.0028056702019230526,0.002770142276447655,0.0027350642375938996,0.0027004303884917993,0.0026662351044102737,0.002632472831843651,0.0025991380876097614,0.0025662254579594287,0.0025337295976972517,0.002501645229313506,0.002469967142127059,0.0024386901914391205,0.0024078092976977084,0.0023773194456727124,0.0023472156836413863,0.0023174931225841628,0.002288146935390642
48,0.0033120409680183938,0.0032706068496816424,0.003229691078243046,0.0031892871691068807,0.0031493887188006548,0.003109989403960265,0.0030710829803278212,0.003032663281762007,0.0029947242192608485,0.0029572597799966695,0.002920264026363158,0.0028837310950343273,0.0028476551960352524,0.0028120306118244527,0.0027768516963877212,0.0027421128743433235,0.002707808640058369,0.002673933556776235,0.00264048225575493,0.0026074494354162044,0.002574829860505337,0.00254261836126141,0.0025108098325979677,0.002479399233293942,0.002448381585194672,0.0024177519724229513
49,0.0035382294103705396,0.003493043348328982,0.00344843434898348,0.00340439504277493,0.0033609181542594677,0.003317996500906566,0.0032756229919124317,0.003233790627028605,0.003192492495405469,0.00315172177445058,0.0031114717287015264,0.003071735708713231,0.0030325071499594167,0.0029937795717481486,0.002955546576151178,0.002917801846947004,0.002880539148577392,0.0028437523251172584,0.0028074352992576703,0.0027715820713018744,0.0027361867181741055,0.0027012433924410908,0.002666746321346029,0.002632689805854902,0.0025990682197149922,0.002565876008525387
50,0.00389681340123734,0.003847264931356204,0.003798346476468028,0.003750050025853367,0.0037023676706500748,0.0036552916025581663,0.003608814112561179,0.003562927589663757,0.003517624519645295,0.0034728974838294543,0.0034287391578692815,0.00338514231054782,0.0033420998025939412,0.0032996045855132345,0.003257649700433785,0.0032162282769666044,0.0031753335320805526,0.0031349587689915863,0.0030950973760661103,0.003055742825738268,0.003016888673441028,0.002978528556550835,0.002940656193345681,0.0029032653819764456,0.002866349999451296,0.002829904000633
