Age_num,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
27,-5.591615177785453,-5.589204569948766,-5.585999438999818,-5.566196811703638,-5.637433094114667,-5.7763531674910364,-5.848577059559434,-5.897245871869,-5.939631398467965,-6.0011109241597875,-6.003537128342251,-6.061457918928517,-6.098159285778945,-6.182625052569141,-6.275951728663244,-6.359056002788065,-6.422863037242651,-6.457316805231241,-6.476622424125395,-6.494983595691535,-6.567717976196428,-6.627097821467321,-6.642318815477676,-6.66011425606754,-6.650017082903428,-6.699928431779821,-6.696684308902197,-6.66795128677482,-6.68301300630423,-6.699116413870809,-6.638491792054374,-6.628609537552642,-6.632398856220993,-6.600270579234176,-6.558507850872202,-6.557098407368968,-6.571997583298793,-6.575577966643805,-6.549381778407823,-6.580612137649442,-6.561332711507756,-6.630123542383857,-6.608391701756518,-6.677437523919927,-6.665593721832166,-6.66795128677482,-6.644622079451769,-6.630881405246959,-6.68061970639839,-6.732122710338979,-6.778482943277998,-6.783769299201146,-6.783769299201146,-6.727936852406301,-6.717134919373487,-6.720446180677143,-6.669526090249886,-6.681416836771408,-6.687816858616876,-6.7422408405045635,-6.749043587827316,-6.768863280115518,-6.785537646257888,-6.895826708116863,-6.925919249609808,-6.980325971816972,-7.0086811975720975,-6.9889653344076805,-6.959048573369688,-6.980325971816972,-6.938214486466846,-6.916796023634286,-6.89978710933296,-6.84760135616239,-6.896815338943803,-6.932047971551182,-6.965384391818773,-6.979251280687207,-6.955895654310072,-6.943382456625288,-6.902767737471098,-6.914779893919102,-6.817000915713673,-6.705631094892003,-6.6750575148631155,-6.699116413870809,-6.739701693985888,-6.5231733817903965,-6.445279916157193,-6.562040175279747,-6.686213009034901,-6.887952651685957
28,-5.569863657090414,-5.567504856363653,-5.567504856363653,-5.547548252625565,-5.612206531168992,-5.749931130682182,-5.81650334472032,-5.865008123155422,-5.911914268349973,-5.978350907962599,-5.991464547107982,-6.045709561960378,-6.069209895732835,-6.153983476605757,-6.2450673059069,-6.3288972448243195,-6.387771717431381,-6.402746540537711,-6.399733582548881,-6.419788949362229,-6.5002921682113,-6.554987959874421,-6.582777421786659,-6.604692104492054,-6.589301547863602,-6.648472681052054,-6.666378959406868,-6.648472681052054,-6.660895201050611,-6.657775073714368,-6.557802880804232,-6.5929445391421035,-6.581333378214426,-6.604692104492054,-6.568429973378517,-6.542417961964752,-6.474675003840999,-6.522492878191493,-6.572712635170519,-6.545893808356104,-6.505629072139487,-6.589301547863602,-6.645391014514646,-6.643853735195759,-6.643853735195759,-6.634679358919718,-6.6158322122731015,-6.615085665019317,-6.60100614381313,-6.6926438993651916,-6.708085083853569,-6.732961988608974,-6.702368449257186,-6.668738378511637,-6.656218653166709,-6.6165793172761,-6.6218247395691625,-6.63620258846024,-6.646930660700239,-6.653113060608557,-6.638491792054374,-6.651563873621727,-6.686213009034901,-6.816088090456313,-6.934099254321739,-7.003165463786796,-7.000967660704315,-6.987881323461422,-6.915787450679401,-6.950662779993413,-6.959048573369688,-6.954846886515988,-6.897804948128969,-6.879167822130224,-6.875288088844636,-6.885993787200625,-6.911763300379676,-6.921854203361638,-6.933073086966427,-6.883062666391766,-6.897804948128969,-6.857062164666619,-6.79621390424923,-6.648472681052054,-6.6218247395691625,-6.664809100371747,-6.679027349374026,-6.473378827379553,-6.381844017798105,-6.508308243199536,-6.6165793172761,-6.817914574982348
29,-5.54600979078366,-5.543450935753862,-5.551404794235318,-5.532016431801763,-5.587333662012954,-5.726028083603521,-5.784450377723656,-5.827646461878587,-5.876351740007477,-5.9434365780974,-5.96151747074003,-6.0092212686972415,-6.03270329512458,-6.116121151707538,-6.20564835705072,-6.289870582922738,-6.357324400623787,-6.387177363773468,-6.39313685697745,-6.399132078771347,-6.464994386130276,-6.521812837362837,-6.54519767188525,-6.553583465261523,-6.536881615643591,-6.582777421786659,-6.603216089463933,-6.589301547863602,-6.623328499251029,-6.590029085181979,-6.600270579234176,-6.570569011627267,-6.556394429867174,-6.558507850872202,-6.574860863708808,-6.488387265704981,-6.4831413520352115,-6.528634146213575,-6.502290170873972,-6.49300012396688,-6.534813362579532,-6.599535555312808,-6.634679358919718,-6.708904420236972,-6.665593721832166,-6.674265435613783,-6.672683156802654,-6.66795128677482,-6.660895201050611,-6.716308814411182,-6.7706054408349035,-6.789972243325754,-6.767993336606978,-6.6640250940595385,-6.687014612284238,-6.687816858616876,-6.664809100371747,-6.645391014514646,-6.682214603068206,-6.684611727667927,-6.63925602594713,-6.651563873621727,-6.666378959406868,-6.775850208102199,-6.90975728165281,-6.959048573369688,-6.946496107298568,-6.946496107298568,-6.903763257712599,-6.89978710933296,-6.885993787200625,-6.893852373813146,-6.914779893919102,-6.837296815333576,-6.823414130548386,-6.857062164666619,-6.848543419350291,-6.893852373813146,-6.879167822130224,-6.842904306662521,-6.868534565828856,-6.828020310963283,-6.732961988608974,-6.668738378511637,-6.62107370686394,-6.634679358919718,-6.640020844340052,-6.41305903714603,-6.313324071361349,-6.409407176727259,-6.5599192837106095,-6.735484058041684
30,-5.519462915199573,-5.5164733763512075,-5.5355598422417485,-5.516971012589394,-5.562282912382502,-5.7026830792129,-5.7511885970534715,-5.784450377723656,-5.829345697631547,-5.8903530457395705,-5.907858963253185,-5.9468736637801065,-5.979535976242708,-6.065326395706437,-6.157283031802923,-6.239413217341163,-6.3138761000808605,-6.350427821564726,-6.3771270279199666,-6.395530634302439,-6.4365024303359695,-6.488387265704981,-6.5211332586754525,-6.510322342571237,-6.489044944123952,-6.531375751769069,-6.532749378358681,-6.517742275432894,-6.52726615694415,-6.570569011627267,-6.573428198707313,-6.530689645395671,-6.520454141501644,-6.5150377436964755,-6.555690947601088,-6.499627053454489,-6.496971009396373,-6.497634359337779,-6.5150377436964755,-6.54172424011938,-6.510322342571237,-6.590757152196303,-6.609133266492022,-6.662458923026794,-6.705631094892003,-6.686213009034901,-6.657775073714368,-6.631639842901822,-6.628609537552642,-6.699928431779821,-6.747338557576232,-6.708904420236972,-6.6926438993651916,-6.604692104492054,-6.603953824650473,-6.560625747886936,-6.602478898129405,-6.571997583298793,-6.578451531839537,-6.610618047759601,-6.571997583298793,-6.575577966643805,-6.588574539470985,-6.767124149242392,-6.85137494554603,-6.916796023634286,-6.95170716651132,-6.960101759354346,-6.873353852264804,-6.862781913339406,-6.890898161915715,-6.954846886515988,-6.878196476740593,-6.862781913339406,-6.856112045830299,-6.841967538444134,-6.865654102963502,-6.863738393565363,-6.8599179495679765,-6.830794237846009,-6.826175291989714,-6.838229216333527,-6.737168978406603,-6.634679358919718,-6.60987538155391,-6.57917121520993,-6.591485749678443,-6.369509059640154,-6.2659013928097425,-6.373017835169834,-6.477922814425678,-6.650790179192416
31,-5.48464694473953,-5.482480618221362,-5.508791514761583,-5.49141679651387,-5.5305016625143955,-5.6719931521667935,-5.712924132573485,-5.740239011666816,-5.782176542084213,-5.8354869656536295,-5.85274662779616,-5.88890795878289,-5.929053286986585,-6.0190413148782165,-6.116121151707538,-6.191868611452702,-6.260128613724001,-6.287178791257027,-6.313324071361349,-6.352721400551826,-6.400937676613685,-6.444650391427558,-6.479224897942976,-6.472084328816907,-6.444021262749997,-6.4818341623065905,-6.491020578615742,-6.52794991765455,-6.49300012396688,-6.510322342571237,-6.532749378358681,-6.470145717547405,-6.433386192226761,-6.449065409636675,-6.466279733350939,-6.415501040801582,-6.408799827786634,-6.413668979220445,-6.425946604286639,-6.445909837437865,-6.475972862556599,-6.52726615694415,-6.535502305080087,-6.604692104492054,-6.607650686531799,-6.66795128677482,-6.615085665019317,-6.620323237785565,-6.632398856220993,-6.64155223820748,-6.68061970639839,-6.652338167117631,-6.649244583830636,-6.567717976196428,-6.546590429770553,-6.524535779821292,-6.524535779821292,-6.538262831332791,-6.502290170873972,-6.538954155245564,-6.498298149604436,-6.494983595691535,-6.478573644256657,-6.6278533938493185,-6.768863280115518,-6.817914574982348,-6.849486370858162,-6.868534565828856,-6.855162828862967,-6.838229216333527,-6.835434617402511,-6.866613335650962,-6.822495435031314,-6.785537646257888,-6.817914574982348,-6.820660572131203,-6.833575880807886,-6.842904306662521,-6.811536421241594,-6.810628568251414,-6.807005375881994,-6.764521110896229,-6.705631094892003,-6.60100614381313,-6.565585021246286,-6.596600850345214,-6.5691424778618135,-6.3475682256784225,-6.223648843074341,-6.3294579401011335,-6.415501040801582,-6.57917121520993
32,-5.441033668749632,-5.441033668749632,-5.469105687528319,-5.452634726932394,-5.490689259195492,-5.6321131879658415,-5.668511860574282,-5.694030183213523,-5.7340355178272215,-5.7792606158321576,-5.795240085145036,-5.831047825702077,-5.873859305033719,-5.965407012788693,-6.065757151689837,-6.138110127449467,-6.198734749265902,-6.215108223463874,-6.224153511265723,-6.2580376563495275,-6.323307515345532,-6.383026750047155,-6.406374114044146,-6.399733582548881,-6.376538965568412,-6.405768603883351,-6.40154026777383,-6.447170871652893,-6.477922814425678,-6.437126844967559,-6.4075862354046755,-6.375951248830955,-6.384803475418306,-6.362528228498814,-6.380662682752274,-6.352721400551826,-6.366012552581425,-6.373017835169834,-6.381844017798105,-6.371261908467568,-6.399733582548881,-6.460508636859018,-6.524535779821292,-6.554987959874421,-6.54172424011938,-6.568429973378517,-6.630881405246959,-6.580612137649442,-6.591485749678443,-6.60987538155391,-6.652338167117631,-6.646930660700239,-6.578451531839537,-6.531375751769069,-6.506967760425084,-6.489044944123952,-6.442136248054226,-6.477272407898685,-6.502290170873972,-6.4870732050691124,-6.449697720754802,-6.445279916157193,-6.466279733350939,-6.554285465992353,-6.716308814411182,-6.783769299201146,-6.784653081848154,-6.817914574982348,-6.806101625255637,-6.815176097689044,-6.807909944012421,-6.7890837492646385,-6.7706054408349035,-6.797108758895074,-6.809721538710772,-6.820660572131203,-6.812445099177812,-6.804296570613907,-6.778482943277998,-6.811536421241594,-6.7890837492646385,-6.750751530172472,-6.650017082903428,-6.553583465261523,-6.5231733817903965,-6.553583465261523,-6.556394429867174,-6.316640823987344,-6.17442630878936,-6.26748158802926,-6.370093001262586,-6.536881615643591
33,-5.388679806628428,-5.3921885821581075,-5.417100902538004,-5.401014764786379,-5.44288081773939,-5.582804548103298,-5.619349418681372,-5.647874842717905,-5.686335561052481,-5.72265953042589,-5.7362023659123125,-5.772811061066637,-5.813820579865139,-5.90528685086693,-6.005157874239985,-6.074846156047033,-6.135334917527684,-6.166294238143641,-6.183109431362821,-6.2046577675690235,-6.263273270403473,-6.341873449468068,-6.372432183615759,-6.359056002788065,-6.3294579401011335,-6.3619486863209005,-6.360790608600273,-6.362528228498814,-6.419788949362229,-6.385396419402474,-6.351000723327746,-6.3089187778934335,-6.345856385032146,-6.299077255048641,-6.3238650843591415,-6.29148914275815,-6.275951728663244,-6.3144284337044025,-6.3266576022308145,-6.289870582922738,-6.326098474455555,-6.376538965568412,-6.432764108225363,-6.522492878191493,-6.534813362579532,-6.52794991765455,-6.52726615694415,-6.572712635170519,-6.567006485593664,-6.596600850345214,-6.579891416897524,-6.584223553636659,-6.540338238511502,-6.45286528754645,-6.445909837437865,-6.449697720754802,-6.4075862354046755,-6.4302796348977,-6.4315210999857655,-6.419788949362229,-6.391345276922245,-6.367176697066799,-6.420403011401788,-6.519097289190354,-6.64155223820748,-6.68301300630423,-6.717134919373487,-6.738856742520323,-6.710545109694432,-6.731284135866358,-6.732961988608974,-6.791751603225831,-6.755892929672891,-6.755892929672891,-6.775850208102199,-6.78730912590627,-6.771477660689589,-6.795319849652349,-6.754176191053836,-6.749043587827316,-6.734642661273492,-6.717134919373487,-6.622576336748475,-6.546590429770553,-6.484450252745642,-6.52794991765455,-6.500957725640194,-6.273827458082163,-6.129807496729726,-6.221632713359156,-6.312772347209423,-6.464994386130276
34,-5.328776574032745,-5.336226939621257,-5.353618682333126,-5.337474081749231,-5.3873671833815475,-5.524716210582919,-5.564629413263625,-5.600774724581972,-5.639681549249677,-5.666486689912504,-5.677822372986669,-5.71595627558791,-5.748675243546938,-5.838915148647698,-5.935840643359985,-6.0011109241597875,-6.058887223425416,-6.101725941365519,-6.127513391571258,-6.152102893070794,-6.203173720796529,-6.274889029307122,-6.3144284337044025,-6.321636671180715,-6.274358102827966,-6.303439312128807,-6.301801310124569,-6.316087267372046,-6.317194687197293,-6.302893013289763,-6.272767012595724,-6.253348926738623,-6.28771657024283,-6.281816848115642,-6.244551974795264,-6.241465552592074,-6.226174734793657,-6.2450673059069,-6.271178449910586,-6.298533333359953,-6.3089187778934335,-6.324422964429399,-6.427801318883233,-6.459230681413525,-6.485760868922762,-6.5002921682113,-6.535502305080087,-6.510994611504119,-6.564875046065594,-6.601742249845633,-6.599535555312808,-6.565585021246286,-6.550780380034407,-6.458592315608254,-6.444021262749997,-6.441508698614114,-6.377715436292342,-6.408799827786634,-6.395530634302439,-6.399132078771347,-6.365430988156775,-6.349283001748793,-6.355595791723169,-6.474675003840999,-6.586396680170973,-6.629366253441949,-6.653113060608557,-6.6616767563854316,-6.662458923026794,-6.667164814064207,-6.699116413870809,-6.7072664182327335,-6.709724428483002,-6.687014612284238,-6.695066185571786,-6.738856742520323,-6.720446180677143,-6.768863280115518,-6.716308814411182,-6.715483391335014,-6.68061970639839,-6.648472681052054,-6.591485749678443,-6.494322001224796,-6.45667965962192,-6.501623726330812,-6.476622424125395,-6.25699381491863,-6.100386954332169,-6.206144020010062,-6.290409811838473,-6.40033544835098
35,-5.268952757918132,-5.276164561906904,-5.282640887163029,-5.266237473084625,-5.325894134318271,-5.459895562204092,-5.505833661976547,-5.553984109567806,-5.596992980474683,-5.61797181824309,-5.627933162372763,-5.668801505760955,-5.68987956948721,-5.775063676661165,-5.8660661377136485,-5.924179800302386,-5.975591197951692,-6.024401047354247,-6.047823280777366,-6.073976968682446,-6.134411556427915,-6.195786344181604,-6.216109224548459,-6.249199543191811,-6.2086260267446445,-6.225163612361708,-6.240952073761794,-6.213109222298455,-6.242493301911727,-6.21410822338054,-6.2076324846857664,-6.211114209167936,-6.153983476605757,-6.195295787389819,-6.161067331494162,-6.137184201457388,-6.148820357884189,-6.1390369115751175,-6.20021221813846,-6.198734749265902,-6.21711122864031,-6.297989707361243,-6.312220927289192,-6.406374114044146,-6.406979991069647,-6.445909837437865,-6.429659479839065,-6.448433498083262,-6.490361600008699,-6.5479851301361025,-6.550780380034407,-6.529318843261892,-6.470791503814602,-6.399733582548881,-6.377715436292342,-6.344147469777177,-6.330018949933519,-6.3277767965278295,-6.335646426799248,-6.319968614080018,-6.341873449468068,-6.295818153847735,-6.3138761000808605,-6.432764108225363,-6.530004009441488,-6.575577966643805,-6.5929445391421035,-6.619573331488705,-6.564875046065594,-6.594405459781778,-6.593674732675825,-6.633158446079012,-6.66011425606754,-6.6218247395691625,-6.642318815477676,-6.679027349374026,-6.671103377643135,-6.709724428483002,-6.699928431779821,-6.6703144229671025,-6.629366253441949,-6.598801071254816,-6.552881956990033,-6.457316805231241,-6.422247463200437,-6.41856195534326,-6.425329129737844,-6.220123279110302,-6.05333995082607,-6.190891571804876,-6.241465552592074,-6.357901268248668
36,-5.220245831127881,-5.2208009241202085,-5.216000324058823,-5.196844397617403,-5.263336397652791,-5.39482826692888,-5.44658538321714,-5.501168214594484,-5.54600979078366,-5.564629413263625,-5.574334407469315,-5.616871102666905,-5.62960307648195,-5.708694519017222,-5.788686981746645,-5.843044541989709,-5.896518069799028,-5.955325500492108,-5.98072245057608,-6.0027277393866925,-6.067050534064577,-6.1334890471374,-6.134411556427915,-6.16581793425276,-6.139500625935386,-6.169156835518274,-6.172027650887073,-6.168201725608036,-6.164866006527378,-6.149757126102576,-6.119752567409513,-6.122940909896368,-6.145548562490697,-6.1026195964741445,-6.117481387691469,-6.0990497577879195,-6.0892979074567455,-6.091948085686305,-6.09549261753203,-6.132567388085982,-6.144149634773631,-6.221129315412457,-6.254388968434037,-6.312220927289192,-6.307271783285611,-6.339604588596877,-6.363688321436345,-6.366012552581425,-6.381844017798105,-6.41305903714603,-6.532749378358681,-6.445279916157193,-6.4118402679519,-6.356747865583315,-6.326098474455555,-6.300710797475603,-6.279146619559763,-6.282886939175486,-6.2732970947708715,-6.278080521377765,-6.241465552592074,-6.250235276065343,-6.242493301911727,-6.3294579401011335,-6.470791503814602,-6.502957059861677,-6.52794991765455,-6.534124894393991,-6.505629072139487,-6.52794991765455,-6.531375751769069,-6.580612137649442,-6.6069102200040755,-6.590029085181979,-6.607650686531799,-6.631639842901822,-6.62107370686394,-6.6477013736478305,-6.646930660700239,-6.620323237785565,-6.624081227927895,-6.567006485593664,-6.51166733268657,-6.419175264163466,-6.39853093658312,-6.4118402679519,-6.39672967521348,-6.175387385268911,-6.018630215180751,-6.121117755334853,-6.2327720690498625,-6.317748857341705
37,-5.18231369079173,-5.175038350387865,-5.159425367681418,-5.132464002461389,-5.201190655817314,-5.33063396802458,-5.387585834306219,-5.443343138598294,-5.488026141776009,-5.507065037578514,-5.517219923604992,-5.560721631815549,-5.571176510108179,-5.647024140837592,-5.712016279583304,-5.759083790441291,-5.815496464286203,-5.876351740007477,-5.903087436490569,-5.928301972150342,-5.986676030376185,-6.05845941593226,-6.061457918928517,-6.085775226579223,-6.053765573305362,-6.103066723689285,-6.129807496729726,-6.107549026128784,-6.091505901288208,-6.03270329512458,-6.0610290104938915,-6.0339545987289345,-6.031453555324346,-6.078766875510778,-6.040234711477411,-6.0007071284749145,-5.993466549778655,-6.0227488371477484,-6.01986402162968,-6.055469877083895,-6.060171745117772,-6.139964555426426,-6.177312313678494,-6.225669045781617,-6.2327720690498625,-6.2580376563495275,-6.305080001586267,-6.331703870298439,-6.335082251890066,-6.390748796141065,-6.378893292730048,-6.417949022440221,-6.360790608600273,-6.340171321397538,-6.283422414422551,-6.2659013928097425,-6.241465552592074,-6.2363425905681975,-6.228707022801694,-6.248164881951035,-6.184563977073815,-6.169156835518274,-6.17972369656869,-6.284494225886358,-6.38896148556697,-6.424712036228598,-6.437126844967559,-6.442764191559946,-6.40516346014325,-6.4390024316380545,-6.449697720754802,-6.487730019542643,-6.497634359337779,-6.537571985018612,-6.528634146213575,-6.537571985018612,-6.545893808356104,-6.589301547863602,-6.593674732675825,-6.5856717798130235,-6.570569011627267,-6.524535779821292,-6.469500348050982,-6.38896148556697,-6.3435784797191515,-6.37067728407208,-6.342441469932076,-6.105305363531742,-5.979931311294309,-6.079203461415989,-6.159646540348217,-6.265375215475845
38,-5.1505872545237015,-5.1367088513516235,-5.115495934712431,-5.07581402012125,-5.140459281932457,-5.267788161513214,-5.328776574032745,-5.380829788122501,-5.4243342071315235,-5.446353445375441,-5.455907287122808,-5.4994548375996315,-5.51349274821307,-5.589204569948766,-5.639118961330479,-5.676653807267948,-5.734344780238841,-5.791958165559927,-5.816167605250992,-5.843734435083646,-5.8903530457395705,-5.954554193087885,-5.955325500492108,-5.97795619708319,-5.932818351675248,-5.96970305532647,-5.972054153588159,-5.9638493800750085,-6.014119237672788,-5.974804106214875,-5.936219072882004,-5.952628523322784,-5.955325500492108,-5.92119249412265,-5.925676806569979,-5.889991578177348,-5.922685031713156,-5.948021989265145,-5.949938800279484,-5.97048614072279,-5.9724465412722205,-6.036880410638465,-6.109797734069847,-6.115668150567288,-6.144149634773631,-6.162964865270354,-6.197750981355769,-6.224658434275693,-6.227693337970847,-6.2659013928097425,-6.280747900926737,-6.272237211258828,-6.28825463859049,-6.213109222298455,-6.189427799891893,-6.149288632301549,-6.1390369115751175,-6.1404287002479405,-6.13072661444149,-6.10575369351011,-6.0892979074567455,-6.100386954332169,-6.092390465697942,-6.1972594600875786,-6.319968614080018,-6.3435784797191515,-6.340171321397538,-6.352147512444253,-6.3188581197959905,-6.3538701657556995,-6.3771270279199666,-6.422863037242651,-6.426564460345837,-6.426564460345837,-6.451597056558454,-6.4818341623065905,-6.490361600008699,-6.514362752108242,-6.510994611504119,-6.532062329207643,-6.52726615694415,-6.493660844175918,-6.426564460345837,-6.328336863750534,-6.340171321397538,-6.309468379446152,-6.277015558550809,-6.091063912330736,-5.917099465152675,-6.050790013192797,-6.12705520141433,-6.240952073761794
39,-5.120673399305193,-5.101764227507358,-5.082077591550622,-5.029665220003062,-5.084012763901031,-5.20701520814125,-5.270313170138439,-5.314243517098296,-5.355311088068157,-5.3834396199648715,-5.391310233397201,-5.43276346310096,-5.454737285819339,-5.533280494667588,-5.56907677180391,-5.59969276613182,-5.655849820900898,-5.697303508558492,-5.714135886735693,-5.749617011000001,-5.791630565229396,-5.857983155733501,-5.857283365641963,-5.880638992019097,-5.844079560194924,-5.869246914383733,-5.881355324427952,-5.872082790087902,-5.9085950692856875,-5.901989540680379,-5.863951226809022,-5.848923860325872,-5.865360670312256,-5.871373066850162,-5.851702604732823,-5.848230379022074,-5.806812374975745,-5.8433894290426185,-5.88243078608386,-5.908226948537926,-5.8957907970397,-5.969311742466848,-6.0092212686972415,-6.077458260274958,-6.112502875485038,-6.115668150567288,-6.149757126102576,-6.152572707502739,-6.190403409725374,-6.252829311242389,-6.275420237818949,-6.266954578794401,-6.268536440447748,-6.268008875149307,-6.225669045781617,-6.193825559239663,-6.211612589442393,-6.195295787389819,-6.1696347327794605,-6.148352302645127,-6.11069863503168,-6.091505901288208,-6.083141335679886,-6.18602064157028,-6.285567187362686,-6.289870582922738,-6.28825463859049,-6.293110326577149,-6.2549093951957175,-6.25699381491863,-6.286104100127262,-6.341305751468149,-6.324981155903562,-6.3390381768003685,-6.382435209065694,-6.4365024303359695,-6.422863037242651,-6.454770654905996,-6.44025477995452,-6.462428637448842,-6.454135128986925,-6.432142410971891,-6.40516346014325,-6.31001828322685,-6.27012080835245,-6.259605464352927,-6.240438858456713,-6.0194525836481505,-5.863951226809022,-5.983496377458805,-6.079203461415989,-6.185049296180647
40,-5.085951688405705,-5.066253717859268,-5.053334048629371,-4.990979736437814,-5.033955099417873,-5.150242248482673,-5.212506710134926,-5.244776599620007,-5.2816569256549295,-5.314853335188136,-5.319745313961657,-5.3567942963070125,-5.386274645307179,-5.469105687528319,-5.49360258973385,-5.52246141819583,-5.581476350272233,-5.6005041252027,-5.598882064830831,-5.638556689738493,-5.6792850030558135,-5.756550540194857,-5.765126104897253,-5.78510099583379,-5.761305660899867,-5.793926024509167,-5.793269641157737,-5.770884278196937,-5.8074777109949665,-5.805483029482541,-5.814825773449526,-5.788360451131499,-5.760035416207,-5.781852130078124,-5.7763531674910364,-5.720826909265459,-5.744604469176456,-5.7461681911526385,-5.802167376577602,-5.824933676220351,-5.814825773449526,-5.88350740560289,-5.910437708465609,-5.9724465412722205,-6.0469772570382405,-6.057177090473363,-6.091063912330736,-6.054617362113251,-6.104409306124116,-6.146482269374591,-6.188940351673614,-6.141822428696544,-6.17442630878936,-6.145548562490697,-6.165341857119274,-6.122940909896368,-6.102172669092403,-6.113858195322049,-6.084457413957146,-6.067482033531898,-6.03270329512458,-6.0264701563067975,-6.038975529779034,-6.099941023444066,-6.184078893387369,-6.234300731767928,-6.24971727553576,-6.202679527556918,-6.190403409725374,-6.171069796407708,-6.1997194859284415,-6.234810805739711,-6.242493301911727,-6.257515599433468,-6.29148914275815,-6.331703870298439,-6.333391634412159,-6.405768603883351,-6.363688321436345,-6.3619486863209005,-6.364849761752734,-6.3619486863209005,-6.337340863804489,-6.263273270403473,-6.202185578423634,-6.216109224548459,-6.1615413774854995,-5.9634603506983845,-5.819866953677003,-5.938113371610988,-6.005157874239985,-6.106202224578405
41,-5.037184629329793,-5.0231128156073686,-5.020079752924255,-4.953026981475943,-4.987309468792759,-5.096356594501733,-5.152141256390435,-5.173624922590719,-5.207928366820356,-5.246674133396199,-5.250289397537455,-5.285006352488364,-5.316074088137296,-5.397033339487194,-5.41126212556417,-5.438499397147899,-5.498477081471871,-5.516224651067,-5.513244763090906,-5.544985462909204,-5.576445226195006,-5.659574219991881,-5.676361879080209,-5.692249238842528,-5.670831374516515,-5.7050833203892495,-5.781852130078124,-5.730948142728971,-5.722965294072975,-5.742107588977869,-5.730639928826084,-5.747734362185384,-5.722353860241636,-5.67315628111444,-5.695219243995713,-5.6719931521667935,-5.689583755256388,-5.709599359977766,-5.718388627045563,-5.743355249776024,-5.754970511425634,-5.81516106263959,-5.833435682883072,-5.874570795636482,-5.8842257964383835,-5.9197021808810915,-5.9886684598059805,-5.968920582673087,-5.974804106214875,-6.044443471898869,-6.051214551513756,-6.081826987188373,-6.058031791380095,-6.067050534064577,-6.0744114679289085,-6.076586800524817,-6.045287353805489,-6.057177090473363,-6.018219284416801,-5.989067422508261,-5.958416693061782,-5.946491181465251,-5.932064203826535,-5.997482619433545,-6.079640238011708,-6.121117755334853,-6.122028917129098,-6.123397218368807,-6.113406217913225,-6.108897644000077,-6.1066509569170995,-6.155396238790345,-6.162490144160085,-6.186506668311317,-6.213608598089109,-6.22972173623224,-6.231245739575215,-6.318303334760957,-6.3138761000808605,-6.307271783285611,-6.309468379446152,-6.2643236906681246,-6.27012080835245,-6.234810805739711,-6.20021221813846,-6.201198411512274,-6.17490673157064,-5.925676806569979,-5.7625775211667065,-5.8921623460341195,-5.97519757464411,-6.067050534064577
42,-4.975509492120882,-4.967719493119424,-4.976088950343672,-4.91210303803201,-4.940642922276221,-5.043520121432032,-5.090815511223784,-5.102586122844165,-5.132633450907106,-5.175392019710738,-5.180889949672072,-5.217290527905663,-5.244776599620007,-5.3207674953856285,-5.3283642879003335,-5.355734637417988,-5.410814397775183,-5.430250037808863,-5.435053890121508,-5.4622490582304,-5.479359741843611,-5.5550177013910895,-5.575389259887802,-5.587867850059845,-5.569601293190181,-5.595107458030545,-5.606746512144607,-5.579354896281149,-5.635750064264374,-5.598882064830831,-5.5798848379999635,-5.582804548103298,-5.608108724587919,-5.576973627792505,-5.58493334081782,-5.568814614245717,-5.547804893201849,-5.5638466343586845,-5.613576206770052,-5.587867850059845,-5.647307627728222,-5.678114727907623,-5.708996041709089,-5.766402836637869,-5.774741563596695,-5.809142990314028,-5.866772103150664,-5.88890795878289,-5.9005275521158795,-5.958803764868434,-5.977167242407157,-5.967748020490665,-5.961905744866438,-5.951090652969709,-5.97795619708319,-5.958803764868434,-5.986676030376185,-5.968920582673087,-5.9646278931544225,-5.933195638984007,-5.9130231208014195,-5.889269034793312,-5.875638981602392,-5.972839082984817,-6.046554513425942,-6.0529145094242045,-6.058031791380095,-6.055469877083895,-6.0610290104938915,-6.026055991877601,-6.036043590505949,-6.0495174785565995,-6.045287353805489,-6.069209895732835,-6.1404287002479405,-6.150694772678539,-6.156810999695975,-6.209123168191622,-6.211114209167936,-6.2353211400197335,-6.215108223463874,-6.204162840560653,-6.186506668311317,-6.171069796407708,-6.136721559765121,-6.153042742764037,-6.117027770083328,-5.901258279221833,-5.709901155664379,-5.852050491325304,-5.922685031713156,-6.005157874239985
